is_blue_verified,created_at,description,favourites_count,followers_count,friends_count,listed_count,location,media_count,name,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_banner_url,profile_image_url_https,screen_name,statuses_count,verified,want_retweets,withheld_in_countries,professional_type,smart_blocked_by,smart_blocking,has_hidden_likes_on_profile,has_hidden_subscriptions_on_profile,is_identity_verified,verified_since_msec,can_highlight_tweets,highlighted_tweets,creator_subscriptions_count,url_0_display,url_0_expanded,url_0_url
True,Fri Mar 20 04:41:39 +0000 2020,"中国驻斯里兰卡大使馆
Embassy of the People's Republic of China in Sri Lanka
ශ්‍රී ලංකාවේ මහජන චීන සමූහාණ්ඩුවේ තානාපති කාර්යාලය
இலங்கையில் சீன மக்கள் குடியரசின் தூதரகம்",2802,25714,581,146,Sri Lanka,2399,Chinese Embassy in Sri Lanka,25714,[],False,https://pbs.twimg.com/profile_banners/1240860947826311169/1586027640,https://pbs.twimg.com/profile_images/1246516389021507584/3SrIptm0_normal.jpg,ChinaEmbSL,3901,False,False,[],Business,False,False,False,False,False,1610152903572,True,0,0,lk.china-embassy.org/eng/,http://lk.china-embassy.org/eng/,https://t.co/jCLvPsnz5i
False,Fri Nov 17 03:16:03 +0000 2017,"Official Twitter Account of China Content Center 
For more latest Chinese Tech News&Trending Stories, please subscribe: https://t.co/HvCuvNEXbK",3137,42917,414,76,Shanghai,3058,China Content Center,42917,[],False,,https://pbs.twimg.com/profile_images/1584411345130180608/yxDndkd5_normal.jpg,CNContentCenter,6582,False,False,[],,False,False,False,False,False,,False,0,0,youtube.com/channel/UCMSee…,https://www.youtube.com/channel/UCMSeeM3OMEbvEFVdM5_FM3Q,https://t.co/GizFxyOdBK
False,Thu Jan 10 01:27:15 +0000 2019,Agregada de Educación y Cultura de la Embajada de China en Panamá,95,713,90,13,,4,刘畅 Liu Chang,713,[],False,https://pbs.twimg.com/profile_banners/1083173391283167232/1586823255,https://pbs.twimg.com/profile_images/1216402549428846594/sGT-zXhz_normal.jpg,LiuChan14790671,74,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Thu Nov 05 20:30:10 +0000 2009,"Start a conversation as we share news and analysis from #China and beyond. 
FB: China Daily 
Telegram: https://t.co/k1BUzlCvzs…
Ins: chinadailynews",1158,4164660,157,7050,"Beijing, China",114594,China Daily,4164660,['1725331542799700041'],False,https://pbs.twimg.com/profile_banners/87775422/1696932277,https://pbs.twimg.com/profile_images/1598185470353022976/-KlKi0WI_normal.jpg,ChinaDaily,211287,False,False,[],Creator,False,False,False,False,False,1534155725282,True,41,0,,,
False,Tue Oct 29 13:03:23 +0000 2019,Beijing-based radio host and columnist. Contact: dinghengcri@foxmail.com,86,87,73,3,,1,Ding Heng,87,[],False,,https://pbs.twimg.com/profile_images/1636008233188958209/Olh9lEfo_normal.jpg,DingHeng6,107,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Sep 17 13:04:21 +0000 2021,"Head of Division, Info Dept, @MFA_China
中国外交部新闻司处长
All tweets are personal views & should not be attributed to the CHN Gov't. 
With no team or paid promotion.",11611,54485,364,154,Beijing,2735,XIE Yongjun 解勇军,54485,[],False,https://pbs.twimg.com/profile_banners/1438851249735041037/1636013941,https://pbs.twimg.com/profile_images/1538188470124183553/M5iweBe8_normal.jpg,XIEYongjun_CHN,7071,False,False,[],,False,False,False,False,False,,False,0,0,fmprc.gov.cn/eng/,https://www.fmprc.gov.cn/eng/,https://t.co/4Zpjto6w7L
False,Mon Apr 23 08:19:39 +0000 2018,Welcome to the official Twitter page of Jiangxi Provincial Department of Culture and Tourism. Beautiful Jiangxi scenery is waiting for your exploration.,320,87356,137,75,East China's Jiangxi,1797,Discover Jiangxi,87356,[],False,https://pbs.twimg.com/profile_banners/988331555167727616/1699606887,https://pbs.twimg.com/profile_images/1508364774089760768/B_V4GxZo_normal.png,BeautyJiangxi,1961,False,False,[],Business,False,False,False,False,False,1683147870080,False,0,0,facebook.com/DiscoverJiangx…,https://www.facebook.com/DiscoverJiangxi2018,https://t.co/c6qDb1ozZf
True,Wed Jun 27 14:45:38 +0000 2012,"Watch live: https://t.co/nz0et8flN6 
Material is distributed by MediaLinks TV, LLC on behalf of CCTV. Info available at the Department of Justice in DC.",11116,288879,2374,1522,"Washington, DC",80714,CGTN America,288879,[],False,https://pbs.twimg.com/profile_banners/620136960/1675794693,https://pbs.twimg.com/profile_images/994364868810739713/ntTuT-8l_normal.jpg,cgtnamerica,198713,False,False,[],Business,False,False,False,False,False,1484336356062,True,0,0,america.cgtn.com,https://america.cgtn.com/,https://t.co/iVTEO0BzeY
False,Mon Apr 18 01:58:01 +0000 2022,"外交部新闻司公使衔参赞
Minister Counsellor, Information Department, Foreign Ministry, China",2313,6367,773,35,,987,sun weide 孙伟德,6367,[],False,https://pbs.twimg.com/profile_banners/1515871999305805826/1667614853,https://pbs.twimg.com/profile_images/1517684874135539712/geqaVdPF_normal.jpg,sun_weide,1189,False,False,[],Business,False,False,False,False,False,,False,0,0,,,
False,Fri Feb 07 20:56:40 +0000 2020,"¡Bienvenidos a la cuenta oficial de la Embajada de la República Popular China en Colombia!
Embajador @zhu_jingyang",840,11388,184,71,"Calle72#2A-41, Bogotá",935,Embajada de China en Colombia,11388,['1716262311504044105'],False,https://pbs.twimg.com/profile_banners/1225886018869583874/1611863851,https://pbs.twimg.com/profile_images/1600469165307039750/sBd5jLxc_normal.jpg,china_embajada,1858,False,False,[],Creator,False,False,False,False,False,1591957562712,False,0,0,co.china-embassy.gov.cn/esp/,http://co.china-embassy.gov.cn/esp/,https://t.co/cWiP7vPS4z
False,Thu Aug 24 21:38:37 +0000 2017,China Daily correspondent for Europe,64,306,130,9,"London, England",204,Mingjie-Reporter,306,[],False,https://pbs.twimg.com/profile_banners/900834755356360705/1522704686,https://pbs.twimg.com/profile_images/901055950492237826/gh5Xs9Nk_normal.jpg,MingjieReporter,246,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Jun 25 19:36:53 +0000 2019,"Twitter officiel de l'Ambassade de la République Populaire de Chine en République du Burundi, 中国驻布隆迪大使馆官方推特账号",345,4722,194,65,Burundi,420,Ambassade de Chine au Burundi,4722,[],False,https://pbs.twimg.com/profile_banners/1143603992146120705/1670394377,https://pbs.twimg.com/profile_images/1600376053435858944/aY5FEI3e_normal.jpg,AmbChineBurundi,891,False,False,[],,False,False,False,False,False,1623160090418,False,0,0,bi.chineseembassy.org/fra/,http://bi.chineseembassy.org/fra/,https://t.co/PgwTKlsNrk
False,Thu Jan 13 12:55:42 +0000 2022,"@ChinaDaily editor, China story teller, curious traveller. Love cooking, yoga, and cats. Views are my own. Enjoy life!",4182,2094,870,7,China,164,Gu Qianwen顾倩雯,2094,[],False,https://pbs.twimg.com/profile_banners/1481610853568770049/1642516865,https://pbs.twimg.com/profile_images/1663768467420643330/kZjlvdbF_normal.jpg,qianwen_gu,565,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Apr 21 08:07:10 +0000 2020,Discover the real and fantastic Xinjiang here!,1080,45198,309,40,,1143,Discover Xinjiang,45198,[],False,https://pbs.twimg.com/profile_banners/1252509011968004096/1587457485,https://pbs.twimg.com/profile_images/1254690972396478464/viAzYybo_normal.jpg,DXinjiang,1580,False,False,[],,False,False,False,False,False,,False,0,0,facebook.com/DiscoverXinjia…,https://www.facebook.com/DiscoverXinjiang,https://t.co/L67hmrHNbC
False,Tue Feb 19 12:26:10 +0000 2013,,0,53,4,2,Beijing,0,CRI-Hindi,53,[],False,,https://pbs.twimg.com/profile_images/3282164278/b68bcc807e821890f887421349a8ed40_normal.jpeg,cri_hindi,3,False,False,[],,False,False,False,False,False,,False,0,0,hindi.cri.cn,http://hindi.cri.cn/,http://t.co/tnHl79sb
False,Mon Feb 02 08:21:23 +0000 2015,"中国国際放送局（CRI）日本語放送は、中国で最初の海外放送局です。ニュースや観光など、中国の最新情報はここでチェック！ 公式アプリ「KANKAN」も配信中！
公式サイト：https://t.co/7xwfo3FztU
Facebook：https://t.co/mF9soJNjMa
YouTubeアカウント：「CRI日本語」",494,23487,229,525,中国北京市石景山甲16号,44655,CRI日本語,23487,['1724957510120173735'],False,https://pbs.twimg.com/profile_banners/3007739821/1586016207,https://pbs.twimg.com/profile_images/1246468397623201794/K1i7ijD7_normal.jpg,CRIjpn,46979,False,False,[],Business,False,False,False,False,False,,False,0,0,japanese.cri.cn,http://japanese.cri.cn/,http://t.co/zG6Vo5synN
False,Sun Nov 17 23:48:18 +0000 2019,Chinese Embassy in Tonga,126,2542,67,64,Tonga,59,中国驻汤加大使馆,2542,[],False,,https://pbs.twimg.com/profile_images/1202784358676910080/nThNhu9t_normal.jpg,embassy_chinese,213,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,to.chineseembassy.org/chn/,http://to.chineseembassy.org/chn/,https://t.co/CyCRCiczIC
False,Fri Apr 13 10:02:32 +0000 2012,"Xinhua News Agency Africa Bureau was established in 1986, is headquartered in Nairobi, Kenya.",4,621,280,20,Nairobi,105,Xinhua Africa,621,[],False,,https://pbs.twimg.com/profile_images/2523742985/svb80rs1wdxzbfy9wdo9_normal.jpeg,xinhua_africa,2091,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Tue Jan 19 02:51:54 +0000 2016,"Radio Chine Internationale parle de tout ce qui se rapporte à la Chine : politique, économie, culture, tourisme et société.",14,72848,13,38,"北京, 中华人民共和国",2913,CRI Français,72848,['1261127913757261824'],False,https://pbs.twimg.com/profile_banners/4780944534/1523170187,https://pbs.twimg.com/profile_images/689280362233516032/AG7OtugW_normal.jpg,CriFrancais,3343,False,False,[],,False,False,False,False,False,,False,0,0,french.cri.cn,http://french.cri.cn/,https://t.co/MxdUVO9Uk2
False,Fri Dec 06 05:23:44 +0000 2019,"A collection of graphics, visualizations and maps via @CGTNOfficial's data journalism team.",14,950,22,30,"Beijing, China",1903,CGTN Graphics,950,[],False,https://pbs.twimg.com/profile_banners/1202820866595123200/1575610009,https://pbs.twimg.com/profile_images/1202820949290049536/AlzqRx_y_normal.jpg,CGTNGraphics,2433,False,False,[],,False,False,False,False,False,,False,0,0,cgtn.com/politics/data.…,https://www.cgtn.com/politics/data.html,https://t.co/lb2utALsoz
False,Fri Oct 30 22:08:41 +0000 2020,"Chinese Ambassador to the Republic of Trinidad and Tobago
Facebook: https://t.co/HdqE6DfJrx",98,1918,137,32,,1294,FANG Qiu,1918,[],False,https://pbs.twimg.com/profile_banners/1322299367286603777/1619707883,https://pbs.twimg.com/profile_images/1322299490007719936/LCThdw8L_normal.jpg,AmbFangQiu,2510,False,False,[],Creator,False,False,False,False,False,,False,0,0,tt.china-embassy.org/eng/,http://tt.china-embassy.org/eng/,https://t.co/SnTFhWU2Ca
True,Tue Dec 25 22:17:29 +0000 2018,"中华人民共和国驻墨西哥合众国大使
Chinese Ambassador to Mexico
Embajador de China en México @EmbChinaMex, 
Ex-embajador de China en la República Dominicana",11062,27959,919,95,"Distrito Federal, México",911,Zhang Run 张润,27959,['1626672253638443008'],False,https://pbs.twimg.com/profile_banners/1077689818165972992/1648234406,https://pbs.twimg.com/profile_images/1699448745249640448/23_qZ64o_normal.jpg,EmbZhangRun,7018,False,False,[],,False,False,False,False,False,1623160089933,True,0,0,mx.china-embassy.gov.cn/esp/,http://mx.china-embassy.gov.cn/esp/,https://t.co/qrQSARjcyy
False,Tue Sep 14 15:34:12 +0000 2021,"Compte officiel de l'Ambassade de la République populaire de Chine au Royaume du Maroc.
Site: https://t.co/lVwT8iHumJ
Facebook: https://t.co/vGQzi1BbMx",907,3743,301,56,"16,Avenue Ahmed Balafrej,Rabat",537,Ambassade de Chine au Maroc,3743,[],False,https://pbs.twimg.com/profile_banners/1437801768616878080/1631711847,https://pbs.twimg.com/profile_images/1437802382897844224/NC21QJr3_normal.jpg,ChineAmbMaroc,776,False,False,[],,False,False,False,False,False,1633942871149,False,0,0,,,
False,Tue Apr 06 06:47:44 +0000 2021,"Modern Express is one of China’s leading media, providing fast, original and in-depth news and opinion. More on social media: https://t.co/W2iwvvrjnP",1571,2163,2434,6,"Nanjing, China",1623,Modern Express 现代快报,2163,['1663015608886390785'],False,https://pbs.twimg.com/profile_banners/1379324876280848386/1617702360,https://pbs.twimg.com/profile_images/1632335967750332418/qtGUiTiL_normal.jpg,ModernExpressEN,2560,False,False,[],Creator,False,False,False,False,False,,False,0,0,xdkb.net,http://www.xdkb.net/,https://t.co/GH7HnN4Xjt
False,Wed Oct 16 02:59:57 +0000 2019,We bring you delicious and original Chinese dishes from every corner of the country!,47,105,3,5,"Beijing, China",41,CGTN Food,105,[],False,https://pbs.twimg.com/profile_banners/1184302897741193216/1571195204,https://pbs.twimg.com/profile_images/1184304630097858560/LJROAjXZ_normal.jpg,CGTNFood,134,False,False,[],,False,False,False,False,False,,False,0,0,cgtn.com/culture,https://www.cgtn.com/culture,https://t.co/MbFrmysdAi
False,Thu May 10 09:47:22 +0000 2018,"Dedicated News, Views & Analysis on Belt & Road Initiative.",165,3112,98,51,Silk Road,2307,Belt and Road News,3112,[],False,https://pbs.twimg.com/profile_banners/994514223928696832/1543782978,https://pbs.twimg.com/profile_images/1144199819176660992/0SMr1iXp_normal.jpg,beltroadnews,3036,False,False,[],,False,False,False,False,False,,False,0,0,beltandroad.news,http://beltandroad.news,https://t.co/QCpvouQIwn
False,Mon Mar 16 13:22:09 +0000 2015,新華社通信は公益のための公共メディアです。私たちは企業の利益を追求せず、イデオロギー的偏見と政治的偏見の圧力に屈することもありません。Facebookページは https://t.co/TQVHX1QljD です。,285,56379,75,744,,33523,中国 新華社 日本語,56379,[],False,https://pbs.twimg.com/profile_banners/3089531347/1586088753,https://pbs.twimg.com/profile_images/1246772708731314180/4MrdRAbn_normal.jpg,XHJapanese,42710,False,False,[],,False,False,False,False,False,,False,0,0,,,
True,Wed Jun 21 17:44:57 +0000 2023,,0,46,30,0,,127,CGTN UN,46,[],False,https://pbs.twimg.com/profile_banners/1671574902841778188/1688682506,https://pbs.twimg.com/profile_images/1677082101546467328/mBi_mTCl_normal.jpg,cgtnun,206,False,False,[],,False,False,False,False,False,1695137291397,True,0,0,,,
False,Fri Jan 31 16:24:39 +0000 2020,This is the personal twitter account.,121016,101471,13696,315,,8075,libijian李碧建,101471,['1581594379067985921'],False,https://pbs.twimg.com/profile_banners/1223280881537814528/1623216167,https://pbs.twimg.com/profile_images/1269676712960417797/v0n_MDhO_normal.jpg,libijian2,51087,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Mon Apr 18 03:05:33 +0000 2022,"Diplomático chino que ha trabajado en México, Chile y Guinea Ecuatorial. Consejero en Ministerio de Relaciones Exteriores.
RTs≠endorsement.",13718,1596,1257,14,,377,Jing Feng,1596,['1534059494518362112'],False,https://pbs.twimg.com/profile_banners/1515889113425088519/1653296748,https://pbs.twimg.com/profile_images/1528662490455740417/cCANs2qb_normal.jpg,JingFeng22,5292,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Fri Sep 06 07:44:34 +0000 2019,Yicai Global's news feeds in Chinese 一财全球中文资讯服务账号,9,537,13,7,"Shanghai, China",1299,一财全球Yicai Global,537,[],False,https://pbs.twimg.com/profile_banners/1169878973834096642/1567758868,https://pbs.twimg.com/profile_images/1169891421467234304/00ZHsfiF_normal.jpg,yicaiglobalCN,1363,False,False,[],,False,False,False,False,False,,False,0,0,yicaiglobal.com,http://yicaiglobal.com,https://t.co/MZiBlocB97
False,Tue Sep 22 10:00:41 +0000 2020,"Director-General, Department of African Affairs, MFA, China",519,34589,382,245,Beijing PRC,2261,吴鹏 Wu Peng,34589,[],False,https://pbs.twimg.com/profile_banners/1308345309043421184/1602325314,https://pbs.twimg.com/profile_images/1309099632102907906/RVSzqInu_normal.jpg,WuPeng_MFAChina,3203,False,False,[],,False,False,False,False,False,,False,0,0,focac.org/eng/,http://www.focac.org/eng/,https://t.co/KR7VgAqy6L
False,Mon Mar 23 06:30:49 +0000 2015,"Ex-host of ""Facts Tell"" | Communication Specialist | Commentator | Mongolian heritage | @UniMelb & @JMSCHKU alum | History book aficionado",94,2120,113,17,,137,Saina,2120,[],False,https://pbs.twimg.com/profile_banners/3104429443/1662452787,https://pbs.twimg.com/profile_images/1645341935253721088/mcXctfUZ_normal.jpg,amysaina,350,False,False,[],Creator,False,False,False,False,False,,False,0,0,,,
False,Wed May 06 08:53:55 +0000 2020,Embassy of the People's Republic of China in the Republic of Serbia,17,4652,84,85,"Užička 25, Beograd 11000",330,Chinese Embassy in Serbia,4652,[],False,https://pbs.twimg.com/profile_banners/1257956722423091200/1588768299,https://pbs.twimg.com/profile_images/1257956838529740802/sxD3Nz18_normal.jpg,EmbChina_RS,405,False,False,[],,False,False,False,False,False,1672905600000,False,0,0,rs.chineseembassy.org,http://rs.chineseembassy.org/,https://t.co/hMztE9FuIa
False,Fri Sep 17 10:12:49 +0000 2021,Official account of the Consul General of the People’s Republic of China in Mumbai,1385,1928,277,38,,668,Kong Xianhua,1928,[],False,https://pbs.twimg.com/profile_banners/1438808062060605447/1661242958,https://pbs.twimg.com/profile_images/1554039585100820480/wXEuMPWT_normal.jpg,ChineseCGMumbai,1383,False,False,[],,False,False,False,False,False,,False,0,0,,,
False,Mon Jul 19 21:34:40 +0000 2021,11th Chinese Ambassador to the United States,47,287644,23,679,,498,Qin Gang 秦刚,287644,[],False,https://pbs.twimg.com/profile_banners/1417236433878884352/1627305884,https://pbs.twimg.com/profile_images/1505884437103403012/Pu-cbMvo_normal.jpg,AmbQinGang,1141,False,False,[],,False,False,False,False,False,1628846889950,False,0,0,,,
True,Thu Jan 30 10:35:44 +0000 2020,Cónsul General de China en Santa Cruz Bolivia，中国驻圣克鲁斯总领事,10810,5086,1044,53,,4206,Wang Jialei 王家雷,5086,[],False,https://pbs.twimg.com/profile_banners/1222830618247147520/1645111769,https://pbs.twimg.com/profile_images/1316400327281831943/hlnEk-vG_normal.jpg,WangJialei4,6585,False,False,[],,False,False,False,False,False,1695175737983,True,0,0,facebook.com/diego.wang.984,https://www.facebook.com/diego.wang.984,https://t.co/u7MYpuF1am
False,Tue Dec 03 11:42:30 +0000 2019,The Embassy of the People's Republic of China in Liberia.,685,6517,283,115,"Oldest Congo Town, Monrovia",332,Chinese Embassy in Liberia,6517,[],False,https://pbs.twimg.com/profile_banners/1201828638171303936/1699613112,https://pbs.twimg.com/profile_images/1211626429626142720/tMb_c_79_normal.jpg,ChineseLiberia,1661,False,False,[],,False,False,False,False,False,1576648679735,False,0,0,lr.china-embassy.org/eng/,http://lr.china-embassy.org/eng/,https://t.co/jKFaLik1s2
